"country","dest","mean","sd"
"FI","Fresh water",4.76028074270802e-05,1.85914643173015e-05
"FI","Fresh water (MP)",4.26129397276719e-05,1.84173147999011e-05
"FI","Soil",0.00109605174619709,0.000339154580439335
"FI","Soil (MP)",0.000600897538883639,0.000167900850693039
"FI","Subsurface soil (MP)",4.17466610267342e-05,1.97405188949658e-05
"FR","Coastal and ocean water",9.93513844256848e-05,2.83127478478288e-05
"FR","Coastal and ocean water (MP)",1.98302087072501e-05,6.49419291094734e-06
"FR","Fresh water",2.61956409221357e-05,9.68022384824911e-06
"FR","Fresh water (MP)",6.60925967098672e-06,3.62939590669404e-06
"FR","Soil",0.00201874395057138,0.000681283058461366
"FR","Soil (MP)",0.00058974006925935,0.000168907671913457
"FR","Subsurface soil (MP)",4.19403408090291e-05,1.98809686573391e-05
"HR","Coastal and ocean water",0.000170228699107737,5.04648806674426e-05
"HR","Coastal and ocean water (MP)",6.83347151246077e-05,2.84544990699713e-05
"HR","Fresh water",5.08359921918854e-05,1.83644478152624e-05
"HR","Fresh water (MP)",2.03221970639515e-05,1.57573376084882e-05
"HR","Soil",0.00208564053817493,0.000640968987859434
"HR","Soil (MP)",0.000497854160823451,0.000158453472672155
"HR","Subsurface soil (MP)",4.24149158838996e-05,1.98277712075024e-05
"HU","Coastal and ocean water",0,0
"HU","Coastal and ocean water (MP)",0,0
"HU","Fresh water",8.46941581296685e-05,3.14825364313981e-05
"HU","Fresh water (MP)",1.91092011450057e-05,9.31422141849742e-06
"HU","Soil",0.00215962292620637,0.000671110141410633
"HU","Soil (MP)",0.000643309123693368,0.000177308446280866
"HU","Subsurface soil (MP)",5.50174545923421e-05,2.34736286597904e-05
"IE","Coastal and ocean water",9.05122990939358e-05,3.12144060377155e-05
"IE","Coastal and ocean water (MP)",3.28171921886154e-05,1.2701604042732e-05
"IE","Fresh water",4.31393121089674e-05,1.8321774199155e-05
"IE","Fresh water (MP)",2.58863601071417e-05,1.14893538309346e-05
"IE","Soil",0.00132354334856339,0.000422619230128991
"IE","Soil (MP)",0.000490972030466723,0.00015752506147414
"IE","Subsurface soil (MP)",4.56638139366547e-05,2.04790259178073e-05
"IT","Coastal and ocean water",9.83810043715364e-05,3.14970881513406e-05
"IT","Coastal and ocean water (MP)",2.81644624527711e-05,1.35297958576904e-05
"IT","Fresh water",5.56543315136373e-05,2.28953379870079e-05
"IT","Fresh water (MP)",7.10365452534883e-06,4.3773882738702e-06
"IT","Soil",0.00458292328460791,0.00128235140122768
"IT","Soil (MP)",0.000483853942730541,0.000155053351124782
"IT","Subsurface soil (MP)",4.97658512852453e-05,2.16644625944279e-05
"LT","Coastal and ocean water",0.00012846172726537,4.7597647682918e-05
"LT","Coastal and ocean water (MP)",2.32667137205471e-05,4.59051870330441e-06
"LT","Fresh water",4.54281204256042e-05,1.7218811412836e-05
"LT","Fresh water (MP)",1.91609044936026e-05,9.34613228557634e-06
"LT","Soil",0.00145230184277541,0.000457729657595106
"LT","Soil (MP)",0.000570538091162094,0.000166414119715284
"LT","Subsurface soil (MP)",5.62917219385427e-05,2.39510607589554e-05
"LU","Coastal and ocean water",0,0
"LU","Coastal and ocean water (MP)",0,0
"LU","Fresh water",2.60506279740532e-05,8.48586076381797e-06
"LU","Fresh water (MP)",1.42427503614771e-05,1.00239179799287e-05
"LU","Soil",0.00149950245227256,0.000493765511870154
"LU","Soil (MP)",0.000577180996282874,0.00016447943107374
"LU","Subsurface soil (MP)",4.29370029417759e-05,2.00212524503665e-05
"LV","Coastal and ocean water",0.000174266864899787,6.22423225047317e-05
"LV","Coastal and ocean water (MP)",3.56743423839227e-05,7.49759346011435e-06
"LV","Fresh water",6.94333571866874e-05,2.71512716186323e-05
"LV","Fresh water (MP)",2.73356194096883e-05,1.34592306104166e-05
"LV","Soil",0.00194706663312902,0.000545204664678498
"LV","Soil (MP)",0.000557177101128719,0.000162241480821309
"LV","Subsurface soil (MP)",4.17082808719187e-05,1.97190165099112e-05
"MT","Coastal and ocean water",2.99058356971678e-05,8.34334243599208e-06
"MT","Coastal and ocean water (MP)",0.00010700297411894,5.64935378844452e-05
"MT","Fresh water",4.40587590092377e-05,1.80741806125194e-05
"MT","Fresh water (MP)",1.46555351267387e-05,5.90117992259115e-06
"MT","Soil",0.00128422298552313,0.000379882837441962
"MT","Soil (MP)",0.000396913674108707,0.000147535792448452
"MT","Subsurface soil (MP)",4.14449234092672e-05,1.9717323222474e-05
"NL","Coastal and ocean water",6.34376527655263e-05,2.13321037599342e-05
"NL","Coastal and ocean water (MP)",1.87884384044501e-05,6.39051119903796e-06
