"mat","dest","mean","sd"
"LDPE","Soil",0.00137465716809654,0.000541410738799607
"LDPE","Soil (MP)",0.0024219135495327,0.00142807504564271
"LDPE","Fresh water",4.2894285291731e-05,2.98703017423462e-05
"LDPE","Fresh water (MP)",2.32484820067427e-07,2.01835008592092e-07
"LDPE","Subsurface soil (MP)",6.27901694104915e-07,3.56206572382876e-07
"LDPE","Coastal and ocean water",3.08250411036716e-05,1.6373369579793e-05
"LDPE","Coastal and ocean water (MP)",3.81450476274779e-06,1.73493183775022e-06
"HDPE","Soil",0.00120112351429037,0.000643474629556529
"HDPE","Soil (MP)",9.03879839868972e-05,4.47229575654085e-05
"HDPE","Fresh water",4.52708681232008e-05,2.56649757519659e-05
"HDPE","Fresh water (MP)",1.99029799247243e-06,1.70312661139274e-06
"HDPE","Subsurface soil (MP)",9.81046364761908e-06,5.97549238310071e-06
"HDPE","Coastal and ocean water",2.23704491976741e-05,1.12224935160171e-05
"HDPE","Coastal and ocean water (MP)",2.8561083395489e-06,1.2027615961032e-06
"PP","Soil",0.00189522503442591,0.000876226462632711
"PP","Soil (MP)",0.000291143503626842,0.000163979017391991
"PP","Fresh water",3.16664311485523e-05,1.71052826541432e-05
"PP","Fresh water (MP)",6.62758558032101e-06,5.1013061375993e-06
"PP","Subsurface soil (MP)",4.28950613971562e-05,3.01486476996205e-05
"PP","Coastal and ocean water",5.97590786727429e-06,2.74422149625853e-06
"PP","Coastal and ocean water (MP)",1.58920574209667e-06,1.01615614654085e-06
"PS","Soil",0.000962002762071847,0.000588831283178393
"PS","Soil (MP)",5.65391462265276e-05,3.02381359423014e-05
"PS","Fresh water",2.36059762885537e-05,1.67715435855493e-05
"PS","Fresh water (MP)",7.40115324511249e-07,6.86466119838718e-07
"PS","Subsurface soil (MP)",7.57837584011775e-07,8.40885563189262e-07
"PS","Coastal and ocean water",4.15618687848589e-06,3.10871407172589e-06
"PS","Coastal and ocean water (MP)",3.7762498034935e-07,4.70823234163166e-07
"EPS","Soil",0.000661190067969555,0.000394414132638921
"EPS","Soil (MP)",9.21779531411621e-05,1.91087350589254e-05
"EPS","Fresh water",1.80294689968588e-05,1.16457808749781e-05
"EPS","Fresh water (MP)",1.64988626821187e-06,1.02267447271223e-06
"EPS","Subsurface soil (MP)",1.93773375483465e-07,2.6925703478241e-07
"EPS","Coastal and ocean water",7.71576740428726e-06,5.21445258361516e-06
"EPS","Coastal and ocean water (MP)",1.14598787826153e-06,8.02115628941228e-07
"PVC","Soil",0.000479728167597568,0.000260585861745126
"PVC","Soil (MP)",0.000291823251192675,0.00012903259817086
"PVC","Fresh water",2.89253466417444e-06,2.78181383743605e-06
"PVC","Fresh water (MP)",1.37343776410484e-05,8.31686995141669e-06
"PVC","Subsurface soil (MP)",1.38014917302049e-05,1.10333785381323e-05
"PVC","Coastal and ocean water",5.57867327277291e-07,5.32226554176661e-07
"PVC","Coastal and ocean water (MP)",2.28894826005714e-06,2.03489613817406e-06
"PET","Soil",0.00532339126391309,0.0033340979394864
"PET","Soil (MP)",0.000518309269183564,0.00036731465214292
"PET","Fresh water",7.37562648449395e-05,4.61647371841624e-05
"PET","Fresh water (MP)",5.27099651446319e-05,4.20317310716209e-05
"PET","Subsurface soil (MP)",0.000182347895770026,0.000127565873221477
"PET","Coastal and ocean water",1.10959549216627e-05,8.44129941403879e-06
"PET","Coastal and ocean water (MP)",5.73517619181839e-06,6.75188545007747e-06
