"mat","dest","mean","sd"
"LDPE","Soil",59.7205479762152,30.4496437074054
"LDPE","Soil (MP)",22.0012665254442,9.84915687785629
"LDPE","Fresh water",0.66737267344286,0.619884774016449
"LDPE","Fresh water (MP)",0.0644772940714103,0.0528179743065317
"LDPE","Subsurface soil (MP)",0.388560116549599,0.277231750788156
"LDPE","Coastal and ocean water",1.25249956183207,0.876927182907006
"LDPE","Coastal and ocean water (MP)",0.185717174060088,0.105616947380654
"HDPE","Soil",111.026194560009,72.5119782042857
"HDPE","Soil (MP)",3.31624081004441,0.901964997058299
"HDPE","Fresh water",0.752187490785976,0.646219491357282
"HDPE","Fresh water (MP)",0.144917435589389,0.147699889807403
"HDPE","Subsurface soil (MP)",1.1186996019491,0.754177878044035
"HDPE","Coastal and ocean water",1.46769205480905,0.911548344974736
"HDPE","Coastal and ocean water (MP)",0.414688543561142,0.291869485561718
"PP","Soil",124.7087113754,59.5127244073646
"PP","Soil (MP)",11.0692314736595,3.63263248178578
"PP","Fresh water",0.874059489695304,0.707359276921546
"PP","Fresh water (MP)",0.515783880335788,0.571410784408892
"PP","Subsurface soil (MP)",4.95345335091943,3.12743540494306
"PP","Coastal and ocean water",1.41143957859517,0.961528286250997
"PP","Coastal and ocean water (MP)",1.51375115780088,1.15265337885156
"PS","Soil",17.3647620099535,8.67705434124812
"PS","Soil (MP)",0.930458105303175,0.277993508226845
"PS","Fresh water",0.202897479576589,0.173692477542281
"PS","Fresh water (MP)",0.0299893461230128,0.0250530789114243
"PS","Subsurface soil (MP)",0.178918769594368,0.126808188229402
"PS","Coastal and ocean water",0.306153978493165,0.243685516248274
"PS","Coastal and ocean water (MP)",0.0757926158087587,0.0515140499385769
"EPS","Soil",77.2754301080345,68.6176846515311
"EPS","Soil (MP)",0.666282065744368,0.230504299068448
"EPS","Fresh water",0.124257469411168,0.085534854782059
"EPS","Fresh water (MP)",0.0110851364521454,0.00611410242043116
"EPS","Subsurface soil (MP)",0.000876472140176079,0.000959662329122776
"EPS","Coastal and ocean water",0.51722925829799,0.41867491763928
"EPS","Coastal and ocean water (MP)",0.0543372081176526,0.0390674315023929
"PVC","Soil",150.268743677674,130.719788174962
"PVC","Soil (MP)",4.70448781573836,1.46681487198134
"PVC","Fresh water",0.0684018265509596,0.0569885017529402
"PVC","Fresh water (MP)",0.267703457283346,0.20924858527866
"PVC","Subsurface soil (MP)",1.44196856723353,0.974545484723543
"PVC","Coastal and ocean water",0.105431618512136,0.080610134340798
"PVC","Coastal and ocean water (MP)",0.774820975603044,0.45150019896454
"PET","Soil",142.139797999255,90.5592195117179
"PET","Soil (MP)",6.10794947916343,3.48053764904557
"PET","Fresh water",1.39579276144049,1.33494729086503
"PET","Fresh water (MP)",0.318710001164097,0.30568653442091
"PET","Subsurface soil (MP)",2.48800218670668,1.45060036229635
"PET","Coastal and ocean water",2.14658427845633,1.83928453682933
"PET","Coastal and ocean water (MP)",1.19418478607366,0.89093380258994
