"mat","dest","mean","sd"
"LDPE","Soil",19.8192986431182,8.57241520012269
"LDPE","Soil (MP)",25.0743192589472,11.7641561807289
"LDPE","Fresh water",0.0371499524599312,0.0195083267356114
"LDPE","Fresh water (MP)",0.105851749185972,0.0503871181277103
"LDPE","Subsurface soil (MP)",0.312520137041058,0.244608397345627
"LDPE","Coastal and ocean water",6.49937091420942,3.48160367465966
"LDPE","Coastal and ocean water (MP)",1.11633101391433,0.291448751669869
"HDPE","Soil",32.4779769647834,15.6772703257089
"HDPE","Soil (MP)",20.8493559098435,7.38845506713837
"HDPE","Fresh water",0.166107597422304,0.15060520383131
"HDPE","Fresh water (MP)",0.441825858705305,0.151109609111284
"HDPE","Subsurface soil (MP)",0.949902654265446,0.668965906211616
"HDPE","Coastal and ocean water",6.53264883201383,3.51812983101973
"HDPE","Coastal and ocean water (MP)",1.57641220910554,0.476717890458622
"PP","Soil",47.1605135214645,19.4805400108515
"PP","Soil (MP)",15.5355150825958,6.0403161779642
"PP","Fresh water",0.189374674582074,0.160229386525737
"PP","Fresh water (MP)",0.918197137617211,0.54697764157048
"PP","Subsurface soil (MP)",4.31521239269882,2.8388820342849
"PP","Coastal and ocean water",1.30323658464687,0.327667432922542
"PP","Coastal and ocean water (MP)",1.82196421115648,1.25402489100964
"PS","Soil",6.94634177567217,3.41749054009549
"PS","Soil (MP)",0.873555128270566,0.313239882792271
"PS","Fresh water",0.00864728170874189,0.00577177774769262
"PS","Fresh water (MP)",0.045314499311402,0.0270388234623224
"PS","Subsurface soil (MP)",0.14264438880748,0.112820903909284
"PS","Coastal and ocean water",0.0423702291232157,0.0373298566451205
"PS","Coastal and ocean water (MP)",0.0923999809195412,0.0767131839625107
"EPS","Soil",12.9800500940556,11.6151463012851
"EPS","Soil (MP)",8.05100233494612,3.2290750311207
"EPS","Fresh water",0.0432057944782903,0.0393253560994273
"EPS","Fresh water (MP)",0.122754345656351,0.0347923840575731
"EPS","Subsurface soil (MP)",0.00109912862217611,0.00124659626295693
"EPS","Coastal and ocean water",0.194941813166664,0.179090290398599
"EPS","Coastal and ocean water (MP)",0.267258010646583,0.139791104460591
"PVC","Soil",27.8598206444781,21.6471594488519
"PVC","Soil (MP)",6.48911243858668,2.23182961180622
"PVC","Fresh water",0.00437754502779191,0.00300960671132821
"PVC","Fresh water (MP)",0.434983548322265,0.23140200267555
"PVC","Subsurface soil (MP)",1.20844041016312,0.880013135691691
"PVC","Coastal and ocean water",0.0213232474214328,0.0170476673221175
"PVC","Coastal and ocean water (MP)",1.08697003143008,0.717275444656316
"PET","Soil",61.599704651412,37.9683136890417
"PET","Soil (MP)",10.213335055369,4.39018957063666
"PET","Fresh water",0.215322803145481,0.169038842562327
"PET","Fresh water (MP)",0.943957334902259,0.583230734399777
"PET","Subsurface soil (MP)",3.02302585229906,1.76922810891639
"PET","Coastal and ocean water",0.414660110419136,0.4363795917463
"PET","Coastal and ocean water (MP)",2.27180527404275,2.04029920396013
