dest,pol,prod,mean,sd,mean_percap,sd_percap
Release,HDPE,ConsumerOther,0.0031067576581394855,0.0025493928870536165,1.6285570960145126,1.3363874281801758
Incineration,PP,ConsumerOther,0,0,0,0
Landfill,PP,ConsumerOther,1.3358871888591958e-6,2.216666900344762e-6,7.002697990271905e-4,0.0011619730301779716
Sludge amended soil,PP,ConsumerOther,1.1604312107551584e-5,1.8820408280169102e-5,0.006082960728400585,0.009865626105164192
Sludge amended soil (MP),PP,ConsumerOther,0,0,0,0
Release,PP,ConsumerOther,0.009732769440097792,0.007051661261510857,5.101901235848764,3.69646887520718
Incineration,PS,ConsumerOther,0,0,0,0
Landfill,PS,ConsumerOther,5.68865573817815e-7,9.391515752909639e-7,2.981983691235745e-4,4.923016631716428e-4
Sludge amended soil,PS,ConsumerOther,4.9390044390816e-6,8.007529718396371e-6,0.0025890177514941485,0.004197533499362507
Sludge amended soil (MP),PS,ConsumerOther,0,0,0,0
Release,PS,ConsumerOther,0.0039833577757868634,0.0029580413808587384,2.0880693911629935,1.550600275654259
Incineration,EPS,ConsumerOther,0,0,0,0
Landfill,EPS,ConsumerOther,8.203560578118451e-9,1.1425643954519191e-8,4.3002925436033135e-6,5.9893031855631545e-6
Sludge amended soil,EPS,ConsumerOther,7.095049090736799e-8,9.428216396730324e-8,3.71921270171114e-5,4.9422550469709585e-5
Sludge amended soil (MP),EPS,ConsumerOther,0,0,0,0
Release,EPS,ConsumerOther,2.656864241413874e-4,1.9596498224023928e-4,0.13927237298878864,0.10272451137653912
Incineration,PVC,ConsumerOther,0,0,0,0
Landfill,PVC,ConsumerOther,2.2018343647509964e-7,3.5794512856227975e-7,1.1541978401724593e-4,1.8763422939561494e-4
Sludge amended soil,PVC,ConsumerOther,1.9154277357958186e-6,3.0809739737768276e-6,0.001004063970957222,0.0016150413323951028
Sludge amended soil (MP),PVC,ConsumerOther,0,0,0,0
Release,PVC,ConsumerOther,0.0013740878744737488,0.001050458425357069,0.7202945336463228,0.5506485252241965
Incineration,PET,ConsumerOther,0,0,0,0
Landfill,PET,ConsumerOther,1.1086327635117572e-6,1.8062629628637518e-6,5.811434146339168e-4,9.468399821058365e-4
Sludge amended soil,PET,ConsumerOther,9.612649260792824e-6,1.5003640378206973e-5,0.00503893444155468,0.007864882843360097
Sludge amended soil (MP),PET,ConsumerOther,0,0,0,0
Release,PET,ConsumerOther,0.006784089687214525,0.0052267880012038075,3.556208309703972,2.739873406740565
Incineration,LDPE,AgriculturalPackagingFilms,0,0,0,0
Landfill,LDPE,AgriculturalPackagingFilms,1.060492077089519e-8,1.4456518239943672e-8,5.559081484474656e-6,7.578082346282082e-6
Sludge amended soil,LDPE,AgriculturalPackagingFilms,9.266511116759784e-8,1.2520369628975316e-7,4.8574894134272264e-5,6.563156527697492e-5
Sludge amended soil (MP),LDPE,AgriculturalPackagingFilms,0,0,0,0
Release,LDPE,AgriculturalPackagingFilms,6.932242707117025e-4,3.9743885470075376e-4,0.36338698715017104,0.20833677366467232
Incineration,HDPE,AgriculturalPackagingFilms,0,0,0,0
Landfill,HDPE,AgriculturalPackagingFilms,7.770404487446379e-11,1.0852738528188483e-10,4.073232855411104e-8,5.688987132603029e-8
Sludge amended soil,HDPE,AgriculturalPackagingFilms,6.749724838150587e-10,9.135378534384883e-10,3.538194314099932e-7,4.788749936118513e-7
Sludge amended soil (MP),HDPE,AgriculturalPackagingFilms,0,0,0,0
Release,HDPE,AgriculturalPackagingFilms,5.059388174593528e-6,2.8836316176966927e-6,0.002652122701504988,0.0015115948039874155
Incineration,PP,AgriculturalPackagingFilms,0,0,0,0
Landfill,PP,AgriculturalPackagingFilms,8.003426615820866e-9,1.1291092836136258e-8,4.1953826599503925e-6,5.91877171747612e-6
Sludge amended soil,PP,AgriculturalPackagingFilms,6.93415104415561e-8,9.512557899669641e-8,3.6348702185412136e-5,4.986466719786987e-5
