dest,pol,prod,mean,sd,mean_percap,sd_percap
Release,PP,ConsumerOther,0.0930315147385199,0.0757543354389964,9.601393808901616,7.818288343748493
Incineration,PS,ConsumerOther,0,0,0,0
Landfill,PS,ConsumerOther,1.445181837477796e-6,2.3772160468737436e-6,1.491511772768232e-4,0.00024534253257111124
Sludge amended soil,PS,ConsumerOther,4.896613395306022e-5,7.864514428686183e-5,0.005053590030262033,0.008116636642737554
Sludge amended soil (MP),PS,ConsumerOther,0,0,0,0
Release,PS,ConsumerOther,0.038982357475344745,0.031842425146825226,4.023206187410288,3.2863236132879172
Incineration,EPS,ConsumerOther,0,0,0,0
Landfill,EPS,ConsumerOther,1.2005273774670959e-8,1.6675068403433555e-8,1.2390141299781285e-6,1.720964116103406e-6
Sludge amended soil,EPS,ConsumerOther,4.028768617543562e-7,5.394125632545021e-7,4.1579237068966694e-5,5.5670516166830775e-5
Sludge amended soil (MP),EPS,ConsumerOther,0,0,0,0
Release,EPS,ConsumerOther,0.0016695858033060498,0.001205286947312164,0.17231097268864887,0.12439262830879554
Incineration,PVC,ConsumerOther,0,0,0,0
Landfill,PVC,ConsumerOther,5.357877840002147e-7,8.521173946656949e-7,5.529641784984035e-5,8.79434748600627e-5
Sludge amended soil,PVC,ConsumerOther,1.8256150352800146e-5,2.8783230817864264e-5,0.0018841409759307662,0.0029705969525658064
Sludge amended soil (MP),PVC,ConsumerOther,0,0,0,0
Release,PVC,ConsumerOther,0.014014445798341085,0.01213879774735628,1.4463723771624803,1.2527945811326013
Incineration,PET,ConsumerOther,0,0,0,0
Landfill,PET,ConsumerOther,2.7274795471057188e-6,4.530286533965526e-6,2.814917644960541e-4,4.675519387384209e-4
Sludge amended soil,PET,ConsumerOther,9.245580576613372e-5,1.5082601573424524e-4,0.009541977292049943,0.015566122703282982
Sludge amended soil (MP),PET,ConsumerOther,0,0,0,0
Release,PET,ConsumerOther,0.07048091647931029,0.05933400869760335,7.274040813289761,6.123615049885911
Incineration,LDPE,AgriculturalPackagingFilms,0,0,0,0
Landfill,LDPE,AgriculturalPackagingFilms,1.5732564331291952e-8,2.18828129736669e-8,1.6236922100341603e-6,2.2584336673142726e-6
Sludge amended soil,LDPE,AgriculturalPackagingFilms,5.345450291594345e-7,7.250706026148801e-7,5.51681583168446e-5,7.483150644735845e-5
Sludge amended soil (MP),LDPE,AgriculturalPackagingFilms,0,0,0,0
Release,LDPE,AgriculturalPackagingFilms,0.005626796745820505,0.0031850283293395737,0.5807181748154375,0.32871346197521634
Incineration,HDPE,AgriculturalPackagingFilms,0,0,0,0
Landfill,HDPE,AgriculturalPackagingFilms,1.1404922273241941e-10,1.5838626726029007e-10,1.1770543606979376e-8,1.6346384665048613e-8
Sludge amended soil,HDPE,AgriculturalPackagingFilms,3.838494332770523e-9,5.177989885440604e-9,3.9615495701379774e-7,5.343986945537673e-7
Sludge amended soil (MP),HDPE,AgriculturalPackagingFilms,0,0,0,0
Release,HDPE,AgriculturalPackagingFilms,4.11257200256436e-5,2.3157316505965105e-5,0.004244413677995735,0.0023899698500672393
Incineration,PP,AgriculturalPackagingFilms,0,0,0,0
Landfill,PP,AgriculturalPackagingFilms,1.1885254394743977e-8,1.6304506310525416e-8,1.2266274313995015e-6,1.6827199512667705e-6
Sludge amended soil,PP,AgriculturalPackagingFilms,4.024791099596494e-7,5.465595561544831e-7,4.153818676864737e-5,5.640812743302387e-5
Sludge amended soil (MP),PP,AgriculturalPackagingFilms,0,0,0,0
