dest,pol,prod,mean,sd,mean_percap,sd_percap
Sludge amended soil (MP),EPS,ConsumerBottles,0,0,0,0
Release,EPS,ConsumerBottles,0,0,0,0
Incineration,PVC,ConsumerBottles,0,0,0,0
Landfill,PVC,ConsumerBottles,0,0,0,0
Sludge amended soil,PVC,ConsumerBottles,0,0,0,0
Sludge amended soil (MP),PVC,ConsumerBottles,0,0,0,0
Release,PVC,ConsumerBottles,0,0,0,0
Incineration,PET,ConsumerBottles,0,0,0,0
Landfill,PET,ConsumerBottles,8.236056633039178e-4,0.0012935995716268642,0.021697736156181258,0.0340796371947134
Sludge amended soil,PET,ConsumerBottles,0.015992534600899284,0.02450862755130952,0.42132031347004656,0.6456751790962328
Sludge amended soil (MP),PET,ConsumerBottles,0,0,0,0
Release,PET,ConsumerBottles,1.812693535091032,1.7111667512930173,47.7550699428679,45.080365936100904
Incineration,LDPE,ConsumerOther,0,0,0,0
Landfill,LDPE,ConsumerOther,4.47784825195033e-7,6.030188673963035e-7,1.179680692438162e-5,1.5886418543404406e-5
Sludge amended soil,LDPE,ConsumerOther,8.688598591772682e-6,1.1342611974536489e-5,2.28899494273736e-4,2.9881897722529196e-4
Sludge amended soil (MP),LDPE,ConsumerOther,0,0,0,0
Release,LDPE,ConsumerOther,0.00628989692950219,0.004394852773320399,0.16570615053620888,0.11578156898318878
Incineration,HDPE,ConsumerOther,0,0,0,0
Landfill,HDPE,ConsumerOther,4.328723188785622e-5,7.097332153717205e-5,0.0011403939752749784,0.0018697787951867408
Sludge amended soil,HDPE,ConsumerOther,8.328240936257259e-4,0.001312140203676849,0.02194059396764209,0.034568086655800905
Sludge amended soil (MP),HDPE,ConsumerOther,0,0,0,0
Release,HDPE,ConsumerOther,0.09786812924241325,0.08909820896619813,2.578317441240486,2.3472755424989002
Incineration,PP,ConsumerOther,0,0,0,0
Landfill,PP,ConsumerOther,1.0158292740106834e-4,1.5874871314895783e-4,0.0026761830994204284,0.004182204963503685
Sludge amended soil,PP,ConsumerOther,0.001972737007050642,0.0029883400624906298,0.0519713850835002,0.0787272563920451
Sludge amended soil (MP),PP,ConsumerOther,0,0,0,0
Release,PP,ConsumerOther,0.2640969040260782,0.21374710869251232,6.957583220390795,5.6311273406644
Incineration,PS,ConsumerOther,0,0,0,0
Landfill,PS,ConsumerOther,4.3094790700885976e-5,6.610761011445486e-5,0.0011353241484312528,0.0017415925437242168
Sludge amended soil,PS,ConsumerOther,8.418400022233334e-4,0.0012527848803075112,0.022178116382403516,0.0330043818352605
Sludge amended soil (MP),PS,ConsumerOther,0,0,0,0
Release,PS,ConsumerOther,0.11263592135019618,0.09341448555940142,2.96737214428685,2.4609870368088504
Incineration,EPS,ConsumerOther,0,0,0,0
Landfill,EPS,ConsumerOther,3.090109694667608e-7,4.1219695596563076e-7,8.140835819363975e-6,1.0859251208940511e-5
Sludge amended soil,EPS,ConsumerOther,6.049474929828426e-6,7.764123965623879e-6,1.5937227821418494e-4,2.0454438427996334e-4
Sludge amended soil (MP),EPS,ConsumerOther,0,0,0,0
Release,EPS,ConsumerOther,0.00427080381754732,0.0029798647693232085,0.11251352259553195,0.07850397638902121
Incineration,PVC,ConsumerOther,0,0,0,0
Landfill,PVC,ConsumerOther,1.663806987529266e-5,2.6809816372960214e-5,4.3832681875208583e-4,7.062995654043993e-4
Sludge amended soil,PVC,ConsumerOther,3.22900567991715e-4,5.038213642176669e-4,0.008506754677790438,0.013273078996068428
Sludge amended soil (MP),PVC,ConsumerOther,0,0,0,0
Release,PVC,ConsumerOther,0.04085469771352255,0.035730513079604044,1.0763093203761087,0.9413136408220035
Incineration,PET,ConsumerOther,0,0,0,0
Landfill,PET,ConsumerOther,8.415279516493633e-5,1.344167064253055e-4,0.0022169895468775714,0.0035411828268632544
Sludge amended soil,PET,ConsumerOther,0.001628701971560766,0.0025126656470171225,0.04290784683802894,0.06619570346198547
Sludge amended soil (MP),PET,ConsumerOther,0,0,0,0
Release,PET,ConsumerOther,0.20657799147131994,0.18024389068748947,5.442258297056614,4.748491369294497
Incineration,LDPE,AgriculturalPackagingFilms,0,0,0,0
Landfill,LDPE,AgriculturalPackagingFilms,3.8930141161790763e-7,5.241801047431083e-7,1.0256072403180253e-5,1.3809426182683363e-5
Sludge amended soil,LDPE,AgriculturalPackagingFilms,7.549541963461389e-6,9.869806370679957e-6,1.9889126182800088e-4,2.600181908469788e-4
Sludge amended soil (MP),LDPE,AgriculturalPackagingFilms,0,0,0,0
Release,LDPE,AgriculturalPackagingFilms,0.015120802547321816,0.008266718414657695,0.3983546966218895,0.21778514042647967
Incineration,HDPE,AgriculturalPackagingFilms,0,0,0,0
Landfill,HDPE,AgriculturalPackagingFilms,2.9632490586508887e-9,4.025851810457628e-9,7.806623861926232e-8,1.060603080809082e-7
Sludge amended soil,HDPE,AgriculturalPackagingFilms,5.7154827341431827e-8,7.521106396266465e-8,1.5057331669280466e-6,1.98142132163239e-6
