"country","dest","mean","sd"
"AT","Coastal and ocean water",0,0
"AT","Coastal and ocean water (MP)",0,0
"AT","Fresh water",2.90045758537696,1.18067007134401
"AT","Fresh water (MP)",3.02363547213231,1.08903688713382
"AT","Soil",118.70118695235,32.206244903061
"AT","Soil (MP)",58.7846421201558,12.5463684566269
"AT","Subsurface soil (MP)",8.03733868348197,3.08441263339121
"BE","Coastal and ocean water",0.887458915864951,0.233216030265984
"BE","Coastal and ocean water (MP)",0.239082977969485,0.0918105379000725
"BE","Fresh water",2.85442463003203,0.980457770195486
"BE","Fresh water (MP)",4.19253242803933,1.26584944644538
"BE","Soil",404.761653299348,135.318776953187
"BE","Soil (MP)",98.3667107349967,16.8343290368832
"BE","Subsurface soil (MP)",9.64624412650492,3.59434475113135
"BG","Coastal and ocean water",0.493674104307242,0.125107439842039
"BG","Coastal and ocean water (MP)",0.312820443944396,0.277877296030474
"BG","Fresh water",5.82750772375404,2.19134072214583
"BG","Fresh water (MP)",0.957663379007718,0.333477518060961
"BG","Soil",390.528274752483,129.359407563748
"BG","Soil (MP)",30.5192104492996,7.98823852659564
"BG","Subsurface soil (MP)",2.55952277103494,1.0819525834272
"CH","Coastal and ocean water",0,0
"CH","Coastal and ocean water (MP)",0,0
"CH","Fresh water",2.85512146996911,1.12218828025482
"CH","Fresh water (MP)",2.46109666806096,0.848145630989957
"CH","Soil",189.954217580649,56.8997404065818
"CH","Soil (MP)",54.5458114658732,15.1047738634179
"CH","Subsurface soil (MP)",6.03747404750751,2.34460177686189
"CY","Coastal and ocean water",1.4275474037488,0.428535715726002
"CY","Coastal and ocean water (MP)",1.69442921618744,0.925963850674695
"CY","Fresh water",5.55768868536152,2.3096232276873
"CY","Fresh water (MP)",0.981108035706044,0.388872135593481
"CY","Soil",215.800493784746,60.1785794648389
"CY","Soil (MP)",36.3813105934643,8.02658959073878
"CY","Subsurface soil (MP)",3.73262924292868,1.34495117388451
"CZ","Coastal and ocean water",0,0
"CZ","Coastal and ocean water (MP)",0,0
"CZ","Fresh water",3.18527400571611,1.18708746995568
"CZ","Fresh water (MP)",1.85930561035699,0.783061894712455
"CZ","Soil",246.812274948093,75.365319742062
"CZ","Soil (MP)",50.7595631275394,9.99971519795655
"CZ","Subsurface soil (MP)",5.40317100167009,2.10265508714539
"DE","Coastal and ocean water",0.911769539877539,0.273441441140233
"DE","Coastal and ocean water (MP)",2.46127578488429,1.268722965321
"DE","Fresh water",4.24710087242565,1.83051332095722
"DE","Fresh water (MP)",3.99202349232362,1.6878536076056
"DE","Soil",205.669084331909,58.9194853581961
"DE","Soil (MP)",78.2699699110874,16.0219391921298
"DE","Subsurface soil (MP)",11.4269538396105,4.38402739044347
"DK","Coastal and ocean water",34.0764887692235,11.5851963504023
"DK","Coastal and ocean water (MP)",12.5142488204418,3.18753269242555
"DK","Fresh water",3.0130188105199,1.26530742873414
"DK","Fresh water (MP)",4.91823575100392,2.37550395650095
