"mat","dest","mean","sd"
"LDPE","Soil",18.0770471219592,8.180757738675
"LDPE","Soil (MP)",29.4193147710206,13.4821817015905
"LDPE","Fresh water",0.57310802287644,0.468130772532702
"LDPE","Fresh water (MP)",0.147655206847364,0.123853674444001
"LDPE","Subsurface soil (MP)",0.403369967457352,0.319083216133351
"LDPE","Coastal and ocean water",0.294090676305494,0.154345737669498
"LDPE","Coastal and ocean water (MP)",0.124098372788858,0.0885336733272355
"HDPE","Soil",31.0842242885418,19.1669409421452
"HDPE","Soil (MP)",6.75837735410738,1.74776501110228
"HDPE","Fresh water",0.740759242547735,0.531249659035489
"HDPE","Fresh water (MP)",0.446233910825635,0.325573067019146
"HDPE","Subsurface soil (MP)",1.19390391212846,0.878479908068337
"HDPE","Coastal and ocean water",0.354081889290383,0.17478437272797
"HDPE","Coastal and ocean water (MP)",0.271336121852008,0.254687732417437
"PP","Soil",41.1248607056971,18.4441004400524
"PP","Soil (MP)",18.9735292991879,5.64687043891358
"PP","Fresh water",0.922097619010411,0.689850826008438
"PP","Fresh water (MP)",1.49335859357197,1.40231620610027
"PP","Subsurface soil (MP)",5.37600438955299,3.73338135854887
"PP","Coastal and ocean water",0.128624941825434,0.091062789487658
"PP","Coastal and ocean water (MP)",0.968390950213675,1.03044855420883
"PS","Soil",3.87761522831254,2.24633845662473
"PS","Soil (MP)",1.53855507035969,0.448588051557329
"PS","Fresh water",0.172913170968188,0.138785168591768
"PS","Fresh water (MP)",0.081818702796672,0.0575542462365404
"PS","Subsurface soil (MP)",0.187498176439382,0.147594631400978
"PS","Coastal and ocean water",0.0036098142038573,0.00265423542930981
"PS","Coastal and ocean water (MP)",0.0434931275733871,0.0446589751337928
"EPS","Soil",20.0914418878714,18.3355211264431
"EPS","Soil (MP)",1.3661640544195,0.406603628374426
"EPS","Fresh water",0.0633462786071619,0.0433294747829862
"EPS","Fresh water (MP)",0.035443098537772,0.0151533802062821
"EPS","Subsurface soil (MP)",0.000960034005081761,0.00110964866710047
"EPS","Coastal and ocean water",0.032297288271935,0.0302946067124724
"EPS","Coastal and ocean water (MP)",0.0227676014579501,0.0177753317932326
"PVC","Soil",38.2263623541698,33.8455718144223
"PVC","Soil (MP)",9.31277811938093,2.48994126709505
"PVC","Fresh water",0.0658015534359133,0.0623059835299561
"PVC","Fresh water (MP)",0.91569558613271,0.513247984253396
"PVC","Subsurface soil (MP)",1.49272352685473,1.1461607791335
"PVC","Coastal and ocean water",0.00170252264195819,0.00136623679895134
"PVC","Coastal and ocean water (MP)",0.384098906107309,0.346522915755054
"PET","Soil",53.1875327453568,35.6627375747175
"PET","Soil (MP)",10.9012512426114,5.46668054089882
"PET","Fresh water",1.7090749849798,1.54053272242186
"PET","Fresh water (MP)",0.871818393611495,0.709090205241712
"PET","Subsurface soil (MP)",2.77249383317251,1.80354338946137
"PET","Coastal and ocean water",0.0973624073384769,0.0967621085559048
"PET","Coastal and ocean water (MP)",0.647090704891099,0.585156949464198
