"country","dest","mean","sd"
"EU","Incineration",51784.683995841,1972.53552525267
"EU","Landfill",18435.6639750716,837.609417953941
"EU","Release",410.285585724243,33.002657458498
"EU","Sludge amended soil",13.3192964621118,2.88997612586815
"EU","Sludge amended soil (MP)",28.9982299697292,2.56524162352029
