Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Automotive to Export,425$\pm$190,1150$\pm$490,5210$\pm$2000,194$\pm$87,0$\pm$0,1410$\pm$620,971$\pm$440,9350$\pm$2200,1570$\pm$530,0.194$\pm$0.087,6,8,8,6,0,8,6,8,8,6
Agriculture to Waste collection and recycling,12700$\pm$4200,1250$\pm$370,5730$\pm$1700,23.9$\pm$9.9,0$\pm$0,231$\pm$96,532$\pm$230,20500$\pm$4500,14000$\pm$4200,0.0239$\pm$0.0099,10,8,8,4,0,6,6,10,10,4
Agriculture to Dumping,12.6$\pm$6.2,1.22$\pm$0.53,5.66$\pm$2.6,0.023$\pm$0.015,0$\pm$0,0.228$\pm$0.12,0.526$\pm$0.34,20.3$\pm$6.8,13.8$\pm$6.3,0.000023$\pm$0.000015,4,2,2,1,0,1,1,4,4,1
Agriculture to Organic waste collection,364$\pm$140,17.7$\pm$7.1,163$\pm$59,0.139$\pm$0.069,0$\pm$0,2.69$\pm$1.2,15.4$\pm$7.8,563$\pm$150,381$\pm$140,0.000139$\pm$0.000069,6,4,6,1,0,2,4,6,6,1
Agriculture to Soil (MP),243$\pm$120,5.51$\pm$4.5,39.9$\pm$32,0.0245$\pm$0.015,0$\pm$0,1.72$\pm$0.85,6.72$\pm$5.4,297$\pm$130,249$\pm$120,0.0000245$\pm$0.000015,6,2,4,1,0,2,2,6,6,1
Agriculture to Soil,29.4$\pm$15,12.3$\pm$7.6,6.96$\pm$3,0.512$\pm$0.35,0$\pm$0,4.71$\pm$2.9,0.336$\pm$0.23,54.2$\pm$17,41.7$\pm$17,0.000512$\pm$0.00035,4,4,2,1,0,2,1,4,4,1
Hygiene products to Waste collection and recycling,0$\pm$0,369$\pm$260,501$\pm$330,0$\pm$0,0$\pm$0,0$\pm$0,732$\pm$430,1600$\pm$670,369$\pm$260,0$\pm$0,0,6,6,0,0,0,6,8,6,0
Hygiene products to Storm water and wastewater,0$\pm$0,210$\pm$150,218$\pm$150,0$\pm$0,0$\pm$0,0$\pm$0,204$\pm$150,632$\pm$290,210$\pm$150,0$\pm$0,0,6,6,0,0,0,6,6,6,0
Hygiene products to Dumping,0$\pm$0,0.549$\pm$0.39,0.675$\pm$0.48,0$\pm$0,0$\pm$0,0$\pm$0,0.886$\pm$0.58,2.11$\pm$0.93,0.549$\pm$0.39,0$\pm$0,0,1,1,0,0,0,1,2,1,0
PCCP to Waste collection and recycling,0$\pm$0,0.282$\pm$0.23,0.00068$\pm$0.00055,0$\pm$0,0$\pm$0,0$\pm$0,0.00148$\pm$0.0012,0.284$\pm$0.23,0.282$\pm$0.23,0$\pm$0,0,1,1,0,0,0,1,1,1,0
PCCP to Storm water and wastewater (MP),0$\pm$0,5.37$\pm$3.5,0.0129$\pm$0.0082,0$\pm$0,0$\pm$0,0$\pm$0,0.0279$\pm$0.018,5.41$\pm$3.5,5.37$\pm$3.5,0$\pm$0,0,2,1,0,0,0,1,2,2,0
Clothing to Waste collection and recycling,0$\pm$0,209$\pm$130,4460$\pm$2000,0$\pm$0,0$\pm$0,0$\pm$0,23400$\pm$8200,28000$\pm$8400,209$\pm$130,0$\pm$0,0,6,8,0,0,0,10,10,6,0
Clothing to Storm water and wastewater (MP),0$\pm$0,2$\pm$1,34.7$\pm$16,0$\pm$0,0$\pm$0,0$\pm$0,182$\pm$66,218$\pm$69,2$\pm$1,0$\pm$0,0,2,4,0,0,0,6,6,2,0
Clothing to Dumping,0$\pm$0,0.198$\pm$0.16,4.23$\pm$2.6,0$\pm$0,0$\pm$0,0$\pm$0,22.1$\pm$11,26.5$\pm$12,0.198$\pm$0.16,0$\pm$0,0,1,2,0,0,0,4,4,1,0
Clothing to Indoor air (MP),0$\pm$0,0.598$\pm$0.64,12.9$\pm$12,0$\pm$0,0$\pm$0,0$\pm$0,67$\pm$59,80.5$\pm$68,0.598$\pm$0.64,0$\pm$0,0,1,4,0,0,0,4,4,1,0
Clothing to Air (MP),0$\pm$0,0.252$\pm$0.24,5.37$\pm$4.3,0$\pm$0,0$\pm$0,0$\pm$0,28$\pm$20,33.6$\pm$23,0.252$\pm$0.24,0$\pm$0,0,1,2,0,0,0,4,4,1,0
Household textiles to Waste collection and recycling,0$\pm$0,29.1$\pm$13,3470$\pm$1100,0$\pm$0,0$\pm$0,0$\pm$0,10700$\pm$3200,14200$\pm$3400,29.1$\pm$13,0$\pm$0,0,4,8,0,0,0,10,10,4,0
Household textiles to Storm water and wastewater (MP),0$\pm$0,0.0181$\pm$0.0082,2.16$\pm$0.74,0$\pm$0,0$\pm$0,0$\pm$0,6.64$\pm$2.1,8.81$\pm$2.3,0.0181$\pm$0.0082,0$\pm$0,0,1,2,0,0,0,2,2,1,0
Household textiles to Dumping,0$\pm$0,0.0276$\pm$0.017,3.29$\pm$1.7,0$\pm$0,0$\pm$0,0$\pm$0,10$\pm$4.7,13.3$\pm$5,0.0276$\pm$0.017,0$\pm$0,0,1,2,0,0,0,4,4,1,0
Household textiles to Indoor air (MP),0$\pm$0,0.0516$\pm$0.05,6.16$\pm$5.5,0$\pm$0,0$\pm$0,0$\pm$0,18.9$\pm$16,25.1$\pm$21,0.0516$\pm$0.05,0$\pm$0,0,1,2,0,0,0,4,4,1,0
Household textiles to Air (MP),0$\pm$0,0.00259$\pm$0.0021,0.307$\pm$0.23,0$\pm$0,0$\pm$0,0$\pm$0,0.943$\pm$0.69,1.25$\pm$0.87,0.00259$\pm$0.0021,0$\pm$0,0,1,1,0,0,0,1,2,1,0
Other products to Waste collection and recycling,22800$\pm$9400,22500$\pm$9300,66200$\pm$22000,27300$\pm$9500,1850$\pm$760,30500$\pm$12000,7340$\pm$4000,179000$\pm$31000,45300$\pm$13000,29.2$\pm$9.5,10,10,10,10,8,10,8,10,10,10
Other products to Storm water and wastewater (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,17.5$\pm$10,0$\pm$0,17.5$\pm$10,0$\pm$0,0$\pm$0,0,0,0,0,0,4,0,4,0,0
Other products to Dumping,21.7$\pm$12,21.3$\pm$12,61.4$\pm$29,27.8$\pm$12,1.75$\pm$0.94,29.7$\pm$14,5.94$\pm$4.3,170$\pm$39,43$\pm$17,0.0295$\pm$0.012,4,4,4,4,2,4,2,6,4,4
Other products to Organic waste collection,12.3$\pm$6.2,29.1$\pm$15,33.5$\pm$17,23.4$\pm$12,5.04$\pm$2.5,21$\pm$11,1.04$\pm$0.52,125$\pm$28,41.3$\pm$16,0.0284$\pm$0.012,4,4,4,4,2,4,2,6,4,4
Other products to Soil (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,11.7$\pm$6.7,0$\pm$0,11.7$\pm$6.7,0$\pm$0,0$\pm$0,0,0,0,0,0,4,0,4,0,0
Other products to Soil,0.868$\pm$0.54,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.868$\pm$0.54,0.868$\pm$0.54,0$\pm$0,1,0,0,0,0,0,0,1,1,0
Other products to Indoor air (MP),2.15$\pm$1.3,5.13$\pm$3.2,5.91$\pm$3.7,4.14$\pm$2.5,0.896$\pm$0.56,9.57$\pm$5.3,0.183$\pm$0.11,28$\pm$7.9,7.28$\pm$3.5,0.00504$\pm$0.0026,2,2,2,2,1,2,1,4,2,2
Other products to Air (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,11.7$\pm$7.7,0$\pm$0,11.7$\pm$7.7,0$\pm$0,0$\pm$0,0,0,0,0,0,4,0,4,0,0
Other products to Export,109$\pm$60,104$\pm$57,3850$\pm$2100,2190$\pm$1200,0$\pm$0,886$\pm$490,0.4$\pm$0.22,7140$\pm$2500,213$\pm$83,2.19$\pm$1.2,6,6,8,8,0,6,1,8,6,8
Other products to Fresh water,0.141$\pm$0.093,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.141$\pm$0.093,0.141$\pm$0.093,0$\pm$0,1,0,0,0,0,0,0,1,1,0
Fishing gear to Waste collection and recycling,441$\pm$73,441$\pm$74,198$\pm$33,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,1080$\pm$110,882$\pm$100,0$\pm$0,6,6,6,0,0,0,0,8,6,0
