Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Litter to Waste collection and recycling,7521.42,10460.22,10174.17,1855.41,4487.91,8048.23,15626.45,58173.82,17981.64,6343.32,8,10,10,8,8,8,10,10,10,8
Litter to Storm water and wastewater,97.21,101.66,109.18,26.28,8.22,6.77,181.9,531.22,198.87,34.5,4,6,6,4,2,2,6,6,6,4
Litter to Soil,1351.14,3031.23,2667.18,269.5,2471.11,4781,3681.47,18252.63,4382.37,2740.61,8,8,8,6,8,8,8,10,8,8
Litter to Fresh water,6.39,6.78,7.53,1.79,0.53,0.53,12.77,36.31,13.17,2.32,2,2,2,2,1,1,4,4,4,2
Litter to Coastal and ocean water,4.07,4.42,5.17,1.19,0.32,0.39,9.37,24.93,8.49,1.51,2,2,2,2,1,1,2,4,2,2
Dumping to Litter,369.6,412.89,692.01,212.27,31.24,151.29,535.27,2404.56,782.48,243.51,6,6,6,6,4,6,6,8,6,6
Unintended C&D waste to Waste collection and recycling,1200.42,40.41,0,0,6431.67,3452.74,0,11125.25,1240.83,6431.67,8,4,0,0,8,8,0,10,8,8
Unintended C&D waste to Soil,23.96,0.81,0,0,121.35,69.43,0,215.56,24.78,121.35,4,1,0,0,6,4,0,6,4,6
Unintended C&D waste to Fresh water,0,0,0,0,1.88,0,0,1.88,0,1.88,0,0,0,0,2,0,0,2,0,2
Unintended C&D waste to Coastal and ocean water,0,0,0,0,4.78,0,0,4.78,0,4.78,0,0,0,0,2,0,0,2,0,2
Indoor air to Waste collection and recycling,5.71,14.93,65.66,10.85,2.33,81.76,228.12,409.38,20.64,13.19,2,4,4,4,2,4,6,6,4,4
Indoor air to Storm water and wastewater (MP),1.02,2.65,11.57,1.93,0.41,14.61,40.78,72.98,3.67,2.35,2,2,4,2,1,4,4,4,2,2
Indoor air to Air (MP),4.43,11.88,51.38,8.63,1.85,63.1,177.51,318.78,16.31,10.49,2,4,4,2,2,4,6,6,4,4
Air to Soil (MP),13.3,35.95,171.4,12.25,25.01,145.93,308.07,711.92,49.25,37.27,4,4,6,4,4,6,6,6,4,4
Air to Fresh water (MP),0.23,0.63,3.03,0.22,0.44,2.57,5.36,12.49,0.86,0.66,1,1,2,1,1,2,2,4,1,1
Air to Coastal and ocean water (MP),0.62,1.67,8.16,0.58,1.17,6.94,14.11,33.26,2.29,1.75,1,2,2,1,2,2,4,4,2,2
Organic waste collection to Compost,41.67,24.41,55.23,6.57,0.89,5.6,22.75,157.1,66.07,7.46,4,4,4,2,1,2,4,6,4,2
Organic waste collection to Compost (MP),35.36,20.77,46.2,5.56,0.74,4.7,18.87,132.19,56.13,6.29,4,4,4,2,1,2,4,6,4,2
Organic waste collection to End-of-life,6475.47,3818.89,8540.34,1024.34,137.34,867.01,3503.54,24366.94,10294.35,1161.69,8,8,8,8,6,6,8,10,10,8
Compost to Soil,46.29,223.95,264.49,7.81,1.28,5.92,222.76,772.5,270.24,9.09,4,6,6,2,2,2,6,6,6,2
Compost (MP) to Soil (MP),94.19,176.19,694.43,31.9,1.5,215.69,387.42,1601.32,270.38,33.41,4,6,6,4,2,6,6,8,6,4
Total to Soil (MP),1558.21,363.89,1586.05,108.27,52.66,697.33,890.84,5257.25,1922.1,160.92,8,6,8,6,4,6,6,8,8,6
Total to Fresh water (MP),4.32,6.73,28.84,1.79,0.73,16.28,19,77.68,11.05,2.52,2,2,4,2,1,4,4,4,4,2
Total to Soil,1634.56,3435.73,3763.18,304.79,2598.91,4909.05,4735.24,21381.46,5070.3,2903.7,8,8,8,6,8,8,8,10,8,8
Total to Fresh water,20.39,24.75,26.41,5.38,3.53,1.45,41.66,123.57,45.14,8.92,4,4,4,2,2,2,4,6,4,2
