Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Litter to Waste collection and recycling,124.89,187.11,203.02,34.96,76.24,145.78,361.91,1133.92,312,111.21,6,6,6,4,4,6,6,8,6,6
Litter to Storm water and wastewater,0.9,1.02,1.25,0.27,0.07,0.1,2.44,6.06,1.93,0.34,1,2,2,1,1,1,2,2,2,1
Litter to Soil,14.19,30.44,31.71,3.94,20.68,41.25,52.34,194.54,44.63,24.62,4,4,4,2,4,4,4,6,4,4
Litter to Fresh water,0.08,0.1,0.12,0.03,0.01,0.01,0.25,0.6,0.18,0.03,1,1,1,1,1,1,1,1,1,1
Litter to Coastal and ocean water,0.02,0.02,0.03,0.01,0,0,0.06,0.13,0.04,0.01,1,1,1,1,1,1,1,1,1,1
Dumping to Litter,6.72,7.56,12.74,3.87,0.57,2.78,9.83,44.07,14.27,4.44,2,2,4,2,1,2,2,4,4,2
Unintended C&D waste to Waste collection and recycling,16.55,0.57,0,0,89.67,48.6,0,155.4,17.12,89.67,4,1,0,0,4,4,0,6,4,4
Unintended C&D waste to Soil,0.2,0.01,0,0,1.06,0.59,0,1.86,0.2,1.06,1,1,0,0,2,1,0,2,1,2
Unintended C&D waste to Fresh water,0,0,0,0,0.01,0,0,0.01,0,0.01,0,0,0,0,1,0,0,1,0,1
Unintended C&D waste to Coastal and ocean water,0,0,0,0,0.01,0,0,0.01,0,0.01,0,0,0,0,1,0,0,1,0,1
Indoor air to Waste collection and recycling,0.13,0.35,1.51,0.25,0.05,1.89,5.23,9.41,0.48,0.3,1,1,2,1,1,2,2,2,1,1
Indoor air to Storm water and wastewater (MP),0.02,0.06,0.27,0.04,0.01,0.34,0.93,1.67,0.09,0.05,1,1,1,1,1,1,1,2,1,1
Indoor air to Air (MP),0.1,0.27,1.19,0.2,0.04,1.48,4.1,7.38,0.37,0.24,1,1,2,1,1,2,2,2,1,1
Air to Soil (MP),0.23,0.63,3.19,0.25,0.6,3.23,7.36,15.5,0.86,0.85,1,1,2,1,1,2,2,4,1,1
Air to Fresh water (MP),0,0.01,0.03,0,0.01,0.03,0.06,0.14,0.01,0.01,1,1,1,1,1,1,1,1,1,1
Air to Coastal and ocean water (MP),0,0.01,0.06,0,0.01,0.06,0.13,0.28,0.02,0.02,1,1,1,1,1,1,1,1,1,1
Organic waste collection to Compost,0.73,0.43,0.97,0.12,0.02,0.1,0.4,2.75,1.15,0.13,1,1,1,1,1,1,1,2,2,1
Organic waste collection to Compost (MP),0.61,0.36,0.81,0.1,0.01,0.08,0.33,2.3,0.97,0.11,1,1,1,1,1,1,1,2,1,1
Organic waste collection to End-of-life,112.49,66.57,149.79,17.94,2.42,15.17,61.31,425.69,179.06,20.36,6,4,6,4,2,4,4,6,6,4
Compost to Soil,0.73,0.98,1.58,0.12,0.02,0.1,0.98,4.51,1.72,0.13,1,1,2,1,1,1,1,2,2,1
Compost (MP) to Soil (MP),0.68,0.58,1.69,0.13,0.01,0.38,1.11,4.59,1.26,0.14,1,1,2,1,1,1,2,2,2,1
