Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Litter to Storm water and wastewater,4.22,4.81,5.97,1.28,0.32,0.48,11.68,28.75,9.03,1.6,2,2,2,2,1,1,4,4,2,2
Litter to Soil,61.01,132.75,130.55,14.88,96.18,188.17,209.43,832.98,193.76,111.06,4,6,6,4,4,6,6,6,6,6
Litter to Coastal and ocean water,0.48,0.59,0.8,0.16,0.03,0.07,1.66,3.79,1.07,0.19,1,1,1,1,1,1,2,2,2,1
Dumping to Litter,22.63,25.69,42.96,13.08,1.91,9.37,32.75,148.38,48.31,14.99,4,4,4,4,2,2,4,6,4,4
Unintended C&D waste to Waste collection and recycling,75.62,2.6,0,0,418.23,224.13,0,720.58,78.22,418.23,4,2,0,0,6,6,0,6,4,6
Unintended C&D waste to Soil,0.9,0.03,0,0,2.62,2.68,0,6.23,0.93,2.62,1,1,0,0,2,2,0,2,1,2
Unintended C&D waste to Fresh water,0,0,0,0,0.06,0,0,0.06,0,0.06,0,0,0,0,1,0,0,1,0,1
Unintended C&D waste to Coastal and ocean water,0,0,0,0,2.33,0,0,2.33,0,2.33,0,0,0,0,2,0,0,2,0,2
Indoor air to Waste collection and recycling,0.6,1.63,7.03,1.16,0.25,8.72,24.04,43.43,2.23,1.41,1,2,2,2,1,2,4,4,2,2
Indoor air to Storm water and wastewater (MP),0.11,0.29,1.26,0.21,0.04,1.54,4.24,7.69,0.4,0.25,1,1,2,1,1,2,2,2,1,1
Indoor air to Air (MP),0.48,1.27,5.46,0.91,0.19,6.95,19.45,34.71,1.75,1.1,1,2,2,1,1,2,4,4,2,2
Air to Soil (MP),0.96,2.57,11.93,0.81,1.51,9.56,19.04,46.39,3.53,2.32,1,2,4,1,2,2,4,4,2,2
Air to Fresh water (MP),0.02,0.07,0.31,0.02,0.04,0.25,0.5,1.21,0.09,0.06,1,1,1,1,1,1,1,2,1,1
Air to Coastal and ocean water (MP),0.81,2.15,10.09,0.68,1.27,7.96,16,38.95,2.96,1.95,1,2,4,1,2,2,4,4,2,2
Organic waste collection to Compost,8.56,5.09,11.45,1.35,0.18,1.17,4.65,32.46,13.66,1.53,2,2,4,2,1,2,2,4,4,2
Organic waste collection to Compost (MP),7.15,4.32,9.62,1.15,0.16,0.96,3.85,27.2,11.47,1.3,2,2,2,2,1,1,2,4,4,2
Organic waste collection to End-of-life,1321.11,793.6,1773.54,211.26,28.34,180.63,718.7,5027.18,2114.71,239.6,8,6,8,6,4,6,6,8,8,6
Compost to Soil,8.56,5.09,11.45,1.35,0.18,1.17,4.65,32.46,13.66,1.53,2,2,4,2,1,2,2,4,4,2
Compost (MP) to Soil (MP),7.15,4.32,9.62,1.15,0.16,0.96,3.85,27.2,11.47,1.3,2,2,2,2,1,1,2,4,4,2
Total to Soil (MP),148.46,24.41,91.8,5.04,3.07,33.99,43.77,350.56,172.88,8.12,6,4,4,2,2,4,4,6,6,2
Total to Fresh water (MP),1.12,3.12,11.93,0.52,0.05,5.68,6.22,28.64,4.24,0.57,2,2,4,1,1,2,2,4,2,1
Total to Soil,93,155.6,205.47,19.14,99.49,197.57,271.13,1041.4,248.6,118.63,4,6,6,4,4,6,6,8,6,6
Total to Fresh water,2.2,3.38,4.01,0.65,0.23,0.24,6.85,17.54,5.58,0.87,2,2,2,1,1,1,2,4,2,1
Total to Coastal and ocean water,88.85,89.17,16.16,0.16,2.36,0.07,1.66,198.42,178.01,2.52,4,4,4,1,2,1,2,6,6,2
Total to Coastal and ocean water (MP),14.74,16.03,16.19,0.68,1.27,7.96,16,72.87,30.77,1.95,4,4,4,1,2,2,4,4,4,2
Total to Landfill,1841.96,2321.54,3540.42,928.2,170.36,722.54,2503.34,12028.36,4163.5,1098.56,8,8,8,6,6,6,8,10,8,8
Total to Sludge amended soil,0.67,37.67,40.4,0.2,0.05,0.07,37.79,116.84,38.33,0.25,1,4,4,1,1,1,4,6,4,1
Total to Sludge amended soil (MP),15.79,43.48,178.2,7.18,0.06,57.68,83.94,386.33,59.27,7.23,4,4,6,2,1,4,4,6,4,2
External to Import,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
External to Production,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
External to Pre-consumer processes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
External to Consumer packaging,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
External to Non-consumer packaging,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
External to Construction,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
External to Automotive,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
External to Agriculture,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
External to Hygiene products,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
External to PCCP,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
External to Clothing,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
External to Household textiles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
