Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
On-the-go consumption to Waste collection and recycling,7684.89,14250.3,28568.77,4284.97,0,3395.87,77234.28,135419.08,21935.19,4284.97,8,10,10,8,0,8,10,10,10,8
On-the-go consumption to Litter,2099.96,3842.81,7813.74,1171.73,0,918.19,20916.67,36763.1,5942.77,1171.73,8,8,8,8,0,6,10,10,8,8
Litter to Waste collection and recycling,10336.35,13782.73,15061.66,3125.34,4721.53,8864.5,21860.7,77752.81,24119.08,7846.87,10,10,10,8,8,8,10,10,10,8
Litter to Storm water and wastewater,184.54,203.73,229.85,56.13,15.74,17.83,378.11,1085.93,388.27,71.87,6,6,6,4,4,4,6,8,6,4
Litter to Soil,3277.17,6413.89,6404,1002.97,4402.98,8784.23,7397.78,37683.03,9691.07,5405.95,8,8,8,8,8,8,8,10,8,8
Litter to Fresh water,8.7,9.49,11.87,2.9,0.72,1.17,18.43,53.28,18.19,3.63,2,2,4,2,1,2,4,4,4,2
Litter to Coastal and ocean water,13.28,15.05,19.08,4.54,1.09,1.93,31.2,86.18,28.33,5.63,4,4,4,2,2,2,4,4,4,2
Dumping to Litter,2774.42,3130.79,5282.47,1601.72,234.81,1148.2,4068.1,18240.52,5905.21,1836.53,8,8,8,8,6,8,8,10,8,8
Unintended C&D waste to Waste collection and recycling,1507.86,51.5,0,0,8161.41,4373.23,0,14094,1559.36,8161.41,8,4,0,0,8,8,0,10,8,8
Unintended C&D waste to Soil,42.38,1.44,0,0,199.83,123.16,0,366.81,43.82,199.83,4,2,0,0,6,6,0,6,4,6
Unintended C&D waste to Fresh water,0,0,0,0,4.08,0,0,4.08,0,4.08,0,0,0,0,2,0,0,2,0,2
Unintended C&D waste to Coastal and ocean water,0,0,0,0,25.95,0,0,25.95,0,25.95,0,0,0,0,4,0,0,4,0,4
Indoor air to Waste collection and recycling,5.29,14.27,60.49,10.02,2.17,75.08,210.15,377.46,19.56,12.19,2,4,4,4,2,4,6,6,4,4
Indoor air to Storm water and wastewater (MP),0.95,2.53,10.68,1.78,0.39,13.4,37.36,67.08,3.47,2.16,1,2,4,2,1,4,4,4,2,2
Indoor air to Air (MP),4.21,10.96,47.93,7.85,1.71,59.39,165.44,297.49,15.17,9.56,2,4,4,2,2,4,6,6,4,2
Air to Soil (MP),12.77,34,161.29,10.89,21.13,129.33,260.36,629.76,46.76,32.02,4,4,6,4,4,6,6,6,4,4
Air to Fresh water (MP),0.29,0.76,3.6,0.24,0.48,2.92,5.83,14.12,1.05,0.72,1,1,2,1,1,2,2,4,2,1
Air to Coastal and ocean water (MP),1.87,4.95,23.48,1.59,3.09,18.79,38.46,92.23,6.82,4.68,2,2,4,2,2,4,4,4,2,2
Organic waste collection to Compost,45.57,26.96,61.15,7.26,0.98,6.11,24.85,172.88,72.53,8.24,4,4,4,2,1,2,4,6,4,2
Organic waste collection to Compost (MP),37.7,22.42,51.02,6.02,0.82,5.12,20.86,143.95,60.11,6.84,4,4,4,2,1,2,4,6,4,2
Organic waste collection to End-of-life,7015.44,4165.53,9453.13,1120.73,151.1,947.28,3843.57,26696.78,11180.97,1271.84,8,8,8,8,6,6,8,10,10,8
Compost to Soil,45.57,26.96,61.15,7.26,0.98,6.11,24.85,172.88,72.53,8.24,4,4,4,2,1,2,4,6,4,2
Compost (MP) to Soil (MP),37.7,22.42,51.02,6.02,0.82,5.12,20.86,143.95,60.11,6.84,4,4,4,2,1,2,4,6,4,2
Total to Soil (MP),1335.36,264.51,955.62,66.16,39.79,366.58,512.68,3540.7,1599.87,105.96,8,6,6,4,4,6,6,8,8,6
Total to Fresh water (MP),3.85,8.64,30.76,1.79,0.66,15.97,19.01,80.68,12.49,2.45,2,2,4,2,1,4,4,4,4,2
Total to Soil,3561.82,6621.77,7437.81,1035.66,4608.82,8962.25,8477.43,40705.57,10183.59,5644.48,8,8,8,8,8,8,8,10,10,8
Total to Fresh water,39.8,44.86,52.13,12.1,7.41,4.08,83.25,243.63,84.66,19.51,4,4,4,4,2,2,4,6,4,4
Total to Coastal and ocean water,74.7,87.54,84.18,18.26,30.85,6.29,128.03,429.84,162.24,49.11,4,4,4,4,4,2,6,6,6,4
Total to Coastal and ocean water (MP),11.08,24.73,90.28,4.52,3.24,46.21,71.22,251.29,35.81,7.76,4,4,4,2,2,4,4,6,4,2
Total to Landfill,226589.62,314854.46,459030.26,119334.25,24247.24,93892.56,302489.39,1540437.78,541444.08,143581.49,10,10,10,10,10,10,10,10,10,10
Total to Sludge amended soil,32.02,440.73,472.55,9.62,2.71,3.04,481.65,1442.32,472.75,12.33,4,6,6,2,2,2,6,8,6,4
Total to Sludge amended soil (MP),118.69,322.95,1329.14,54.18,0.94,427.93,648.02,2901.85,441.64,55.12,6,6,8,4,1,6,6,8,6,4
External to Import,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
External to Production,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
