Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
On-the-go consumption to Litter,14135.82,26154.37,51940.05,7879.05,0,6204.01,140220.59,246533.89,40290.2,7879.05,10,10,10,8,0,8,10,10,10,8
Litter to Waste collection and recycling,61236.63,86809.67,90622.36,16760.33,34148.56,63365.85,144904,497847.41,148046.3,50908.89,10,10,10,10,10,10,10,10,10,10
Litter to Storm water and wastewater,791.06,859.87,963.06,228.48,66.2,67.92,1649.15,4625.74,1650.93,294.69,6,6,6,6,4,4,8,8,8,6
Litter to Soil,11985.01,25511.22,23739.01,2990.25,19165.55,37564.12,30734.61,151689.77,37496.23,22155.8,10,10,10,8,10,10,10,10,10,10
Litter to Fresh water,52.67,58.3,71.16,16.95,4.28,6.68,118.18,328.21,110.97,21.23,4,4,4,4,2,2,6,6,6,4
Litter to Coastal and ocean water,38.94,44.03,54.43,12.48,3.09,4.85,96.75,254.56,82.96,15.57,4,4,4,4,2,2,4,6,4,4
Dumping to Litter,6574.88,7418.61,12457.85,3796.04,555.04,2715.65,9580.27,43098.33,13993.49,4351.07,8,8,10,8,6,8,8,10,10,8
Unintended C&D waste to Waste collection and recycling,9056.12,308.56,0,0,49186.65,26253.72,0,84805.05,9364.68,49186.65,8,6,0,0,10,10,0,10,8,10
Unintended C&D waste to Soil,186.84,6.37,0,0,906.4,542.48,0,1642.09,193.21,906.4,6,2,0,0,6,6,0,8,6,6
Unintended C&D waste to Fresh water,0,0,0,0,23.29,0,0,23.29,0,23.29,0,0,0,0,4,0,0,4,0,4
Unintended C&D waste to Coastal and ocean water,0,0,0,0,83.19,0,0,83.19,0,83.19,0,0,0,0,4,0,0,4,0,4
Indoor air to Waste collection and recycling,47.73,127.34,546.57,90.97,19.69,684.59,1897.43,3414.33,175.07,110.67,4,6,6,4,4,6,8,8,6,6
Indoor air to Storm water and wastewater (MP),8.51,22.63,97.05,16.17,3.5,121.59,337.33,606.78,31.14,19.68,2,4,4,4,2,6,6,6,4,4
Indoor air to Air (MP),37.51,100.46,432.63,71.49,15.48,535.33,1492.95,2685.85,137.97,86.97,4,6,6,4,4,6,8,8,6,4
Air to Soil (MP),105.83,284.15,1361,96.35,197.46,1158.86,2426.81,5630.47,389.98,293.81,6,6,8,4,6,8,8,8,6,6
Air to Fresh water (MP),3.98,10.65,50.85,3.58,7.28,43.22,89.39,208.97,14.64,10.87,2,4,4,2,2,4,4,6,4,4
Air to Coastal and ocean water (MP),10.49,28.09,133.83,9.31,18.61,111.97,229.67,541.97,38.58,27.92,4,4,6,2,4,6,6,6,4,4
Organic waste collection to Compost,335.56,199.45,450.5,53.54,7.21,45.4,183.24,1274.9,535.01,60.75,6,6,6,4,2,4,6,8,6,4
Organic waste collection to Compost (MP),282.86,167.63,376.3,45.12,6.01,38.04,153.01,1068.96,450.49,51.12,6,6,6,4,2,4,6,8,6,4
Organic waste collection to End-of-life,52122.87,30977.8,69618.58,8322.17,1114.46,7035.41,28337.43,197528.7,83100.67,9436.63,10,10,10,8,8,8,10,10,10,8
Compost to Soil,349.21,765.54,1052.42,57.4,8.36,46.48,756.98,3036.39,1114.75,65.76,6,6,8,4,2,4,6,8,8,4
Compost (MP) to Soil (MP),427.27,560.19,1995.82,109.66,8.79,560.08,1127.19,4788.99,987.46,118.45,6,6,8,6,2,6,8,8,6,6
Total to Soil (MP),12246.51,2801.07,9762.25,649.86,474.17,3962.77,5625.95,35522.59,15047.58,1124.03,10,8,8,6,6,8,8,10,10,8
Total to Fresh water (MP),56.6,132.14,466.68,25.17,12.55,274.26,323.82,1291.23,188.74,37.72,4,6,6,4,4,6,6,8,6,4
Total to Soil,14306.54,27762.04,31295.85,3277.94,20122.85,38592.36,37945.54,173303.12,42068.58,23400.79,10,10,10,8,10,10,10,10,10,10
Total to Fresh water,291.32,366.11,419.02,84.52,46.67,27.57,687.79,1923,657.43,131.19,6,6,6,4,4,4,6,8,6,6
Total to Coastal and ocean water,1039.29,1079.35,384.11,49.78,97.54,14.97,371.26,3036.3,2118.64,147.32,8,8,6,4,4,4,6,8,8,6
Total to Coastal and ocean water (MP),173.91,233.97,471.83,21.41,19.39,233.96,368.54,1523.01,407.88,40.8,6,6,6,4,4,6,6,8,6,4
Total to Landfill,1431389.91,2016476.34,2886691.69,739328.28,144694.94,585430.67,1928601.38,9732613.21,3447866.25,884023.22,10,10,10,10,10,10,10,10,10,10
