Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Litter to Waste collection and recycling,233.63,329.36,335.6,61.3,134.25,244.54,520.94,1859.62,562.99,195.55,6,6,6,4,6,6,6,8,6,6
Litter to Storm water and wastewater,2.79,2.95,3.36,0.77,0.23,0.23,5.82,16.14,5.73,1,2,2,2,1,1,1,2,4,2,1
Litter to Soil,41.69,89.64,82.82,9.93,67.41,131.23,111.61,534.32,131.33,77.34,4,4,4,2,4,6,6,6,6,4
Litter to Fresh water,0.2,0.22,0.26,0.06,0.02,0.02,0.45,1.23,0.42,0.08,1,1,1,1,1,1,1,2,1,1
Litter to Coastal and ocean water,0.15,0.19,0.29,0.06,0.01,0.03,0.66,1.38,0.34,0.06,1,1,1,1,1,1,1,2,1,1
Dumping to Litter,21.47,24.02,40.52,12.3,1.8,8.82,30.98,139.91,45.49,14.1,4,4,4,4,2,2,4,6,4,4
Unintended C&D waste to Waste collection and recycling,34.49,1.16,0,0,187.71,99.07,0,322.43,35.66,187.71,4,2,0,0,6,4,0,6,4,6
Unintended C&D waste to Soil,0.65,0.02,0,0,2.29,1.86,0,4.82,0.67,2.29,1,1,0,0,2,2,0,2,1,2
Unintended C&D waste to Fresh water,0,0,0,0,0.03,0,0,0.03,0,0.03,0,0,0,0,1,0,0,1,0,1
Unintended C&D waste to Coastal and ocean water,0,0,0,0,1.21,0,0,1.21,0,1.21,0,0,0,0,2,0,0,2,0,2
Indoor air to Waste collection and recycling,0.18,0.44,2.03,0.34,0.07,2.51,6.87,12.43,0.61,0.41,1,1,2,1,1,2,2,4,1,1
Indoor air to Storm water and wastewater (MP),0.03,0.08,0.36,0.06,0.01,0.45,1.22,2.21,0.11,0.07,1,1,1,1,1,1,2,2,1,1
Indoor air to Air (MP),0.14,0.34,1.59,0.26,0.06,1.94,5.57,9.91,0.49,0.31,1,1,2,1,1,2,2,2,1,1
