Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Storm water and wastewater to Waste collection and recycling,0.318$\pm$0.34,70.8$\pm$60,74.7$\pm$63,0.105$\pm$0.11,0.0218$\pm$0.025,0.0461$\pm$0.054,71.3$\pm$64,217$\pm$120,71.2$\pm$60,0.000126$\pm$0.00011,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater to Compost,0.0567$\pm$0.078,12.5$\pm$14,13.4$\pm$15,0.0182$\pm$0.024,0.00379$\pm$0.0055,0.0082$\pm$0.012,12.2$\pm$14,38.1$\pm$27,12.5$\pm$14,0.000022$\pm$0.000024,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater to Fresh water,0.234$\pm$0.25,0.4$\pm$0.33,0.503$\pm$0.44,0.0767$\pm$0.079,0.016$\pm$0.019,0.0342$\pm$0.041,0.91$\pm$0.96,2.17$\pm$1.1,0.634$\pm$0.41,0.0000927$\pm$0.000081,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater to Coastal and ocean water,1.89$\pm$1.6,3.08$\pm$2.1,3.97$\pm$2.9,0.622$\pm$0.53,0.129$\pm$0.12,0.276$\pm$0.27,7.28$\pm$6.7,17.2$\pm$7.8,4.97$\pm$2.7,0.000751$\pm$0.00054,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater to Landfill,0.0188$\pm$0.026,4.13$\pm$4.9,4.4$\pm$5.1,0.00605$\pm$0.008,0.00125$\pm$0.0018,0.00269$\pm$0.004,4.03$\pm$4.8,12.6$\pm$8.9,4.15$\pm$4.9,0.0000073$\pm$0.0000081,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater to End-of-life,0.0000156$\pm$0.000022,0.00347$\pm$0.0041,0.00369$\pm$0.0043,0.00000513$\pm$0.0000069,0.00000105$\pm$0.0000015,0.00000225$\pm$0.0000034,0.00338$\pm$0.0041,0.0106$\pm$0.0076,0.00348$\pm$0.0041,0.00000000617$\pm$0.0000000071,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater to Sludge amended soil,0.105$\pm$0.14,23.3$\pm$27,24.6$\pm$28,0.0341$\pm$0.044,0.00702$\pm$0.01,0.0152$\pm$0.022,22.7$\pm$26,70.8$\pm$49,23.4$\pm$27,0.0000411$\pm$0.000045,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater (MP) to Compost (MP),6.05$\pm$3.1,16.4$\pm$7.9,66.9$\pm$32,2.68$\pm$1.4,0.0237$\pm$0.014,21$\pm$10,31$\pm$13,144$\pm$38,22.4$\pm$8.5,0.0027$\pm$0.0014,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater (MP) to Soil (MP),2.78$\pm$2,7.58$\pm$5.4,29.4$\pm$22,1.2$\pm$0.93,0.0281$\pm$0.015,9.08$\pm$7,13.8$\pm$9.6,63.8$\pm$25,10.4$\pm$5.7,0.00123$\pm$0.00093,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater (MP) to Fresh water (MP),0.211$\pm$0.26,0.582$\pm$0.68,2.3$\pm$2.8,0.0944$\pm$0.12,0.00167$\pm$0.0013,1.04$\pm$0.94,1.11$\pm$1.3,5.34$\pm$3.3,0.793$\pm$0.73,0.0000961$\pm$0.00012,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater (MP) to Coastal and ocean water (MP),2.24$\pm$3,6.29$\pm$8.2,24.7$\pm$33,1.01$\pm$1.4,0.0158$\pm$0.014,10.4$\pm$11,11.8$\pm$15,56.5$\pm$39,8.53$\pm$8.7,0.00102$\pm$0.0014,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater (MP) to Landfill,2.01$\pm$1.1,5.39$\pm$2.7,22$\pm$11,0.884$\pm$0.47,0.00779$\pm$0.0047,6.92$\pm$3.5,10.1$\pm$4.5,47.4$\pm$13,7.4$\pm$2.9,0.000892$\pm$0.00047,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater (MP) to End-of-life,0.00167$\pm$0.0009,0.00453$\pm$0.0023,0.0185$\pm$0.0096,0.000739$\pm$0.0004,0.00000657$\pm$0.000004,0.00581$\pm$0.003,0.00854$\pm$0.0039,0.0398$\pm$0.011,0.0062$\pm$0.0025,0.000000745$\pm$0.0000004,6,6,6,6,6,6,6,6,6,6
Storm water and wastewater (MP) to Sludge amended soil (MP),11.3$\pm$5.4,30.3$\pm$14,124$\pm$57,4.95$\pm$2.4,0.0437$\pm$0.024,39.1$\pm$18,57.2$\pm$23,267$\pm$66,41.5$\pm$15,0.005$\pm$0.0024,6,6,6,6,6,6,6,6,6,6
On-the-go consumption to Waste collection and recycling,1070$\pm$650,1990$\pm$1100,3910$\pm$2200,594$\pm$340,0$\pm$0,470$\pm$250,10500$\pm$6300,18500$\pm$6700,3060$\pm$1300,0.594$\pm$0.34,6,6,6,6,6,6,6,6,6,6
On-the-go consumption to Litter,188$\pm$130,351$\pm$230,697$\pm$470,104$\pm$72,0$\pm$0,82.8$\pm$54,1850$\pm$1300,3270$\pm$1400,539$\pm$270,0.104$\pm$0.072,6,6,6,6,6,6,6,6,6,6
Litter to Waste collection and recycling,534$\pm$280,827$\pm$380,997$\pm$510,166$\pm$92,304$\pm$210,599$\pm$400,1900$\pm$1300,5320$\pm$1500,1360$\pm$470,0.471$\pm$0.23,6,6,6,6,6,6,6,6,6,6
Litter to Storm water and wastewater,2.63$\pm$2.3,3.18$\pm$2.6,4.33$\pm$3.8,0.862$\pm$0.72,0.179$\pm$0.17,0.382$\pm$0.38,9.02$\pm$9.2,20.6$\pm$11,5.8$\pm$3.5,0.00104$\pm$0.00074,6,6,6,6,6,6,6,6,6,6
Litter to Soil,46.1$\pm$27,91.7$\pm$58,107$\pm$67,15.3$\pm$9.8,55.3$\pm$52,109$\pm$95,184$\pm$150,608$\pm$210,138$\pm$64,0.0706$\pm$0.053,6,6,6,6,6,6,6,6,6,6
Litter to Fresh water,0.0513$\pm$0.042,0.0624$\pm$0.05,0.0871$\pm$0.071,0.0176$\pm$0.014,0.00346$\pm$0.0032,0.00827$\pm$0.0072,0.179$\pm$0.17,0.409$\pm$0.2,0.114$\pm$0.064,0.0000211$\pm$0.000014,6,6,6,6,6,6,6,6,6,6
Litter to Coastal and ocean water,0.271$\pm$0.2,0.352$\pm$0.26,0.529$\pm$0.4,0.101$\pm$0.074,0.0158$\pm$0.014,0.0538$\pm$0.042,1$\pm$1,2.49$\pm$1.2,0.622$\pm$0.33,0.000117$\pm$0.000075,6,6,6,6,6,6,6,6,6,6
Dumping to Litter,40.3$\pm$15,45.4$\pm$18,76.1$\pm$25,23.2$\pm$8,3.38$\pm$1.5,16.7$\pm$6.6,58$\pm$22,263$\pm$42,85.7$\pm$23,0.0266$\pm$0.0081,6,6,6,6,6,6,6,6,6,6
Unintended C&D waste to Waste collection and recycling,60$\pm$46,2.07$\pm$1.6,0$\pm$0,0$\pm$0,328$\pm$250,173$\pm$120,0$\pm$0,563$\pm$280,62.1$\pm$46,0.328$\pm$0.25,6,6,6,6,6,6,6,6,6,6
Unintended C&D waste to Soil,0.504$\pm$0.48,0.0173$\pm$0.016,0$\pm$0,0$\pm$0,1.92$\pm$1.8,1.46$\pm$1.3,0$\pm$0,3.9$\pm$2.3,0.522$\pm$0.48,0.00192$\pm$0.0018,6,6,6,6,6,6,6,6,6,6
Unintended C&D waste to Fresh water,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.128$\pm$0.12,0$\pm$0,0$\pm$0,0.128$\pm$0.12,0$\pm$0,0.000128$\pm$0.00012,6,6,6,6,6,6,6,6,6,6
Unintended C&D waste to Coastal and ocean water,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.708$\pm$0.68,0$\pm$0,0$\pm$0,0.708$\pm$0.68,0$\pm$0,0.000708$\pm$0.00068,6,6,6,6,6,6,6,6,6,6
Indoor air to Waste collection and recycling,0.68$\pm$0.54,1.84$\pm$1.3,7.74$\pm$5.6,1$\pm$1,0.275$\pm$0.22,9.66$\pm$6.2,26.7$\pm$24,48.2$\pm$28,2.52$\pm$1.5,0.00156$\pm$0.001,6,6,6,6,6,6,6,6,6,6
Indoor air to Storm water and wastewater (MP),0.121$\pm$0.1,0.325$\pm$0.26,1.37$\pm$1.1,0.228$\pm$0.2,0.0491$\pm$0.042,1.71$\pm$1.2,4.74$\pm$4.6,8.54$\pm$5.3,0.446$\pm$0.28,0.000277$\pm$0.0002,6,6,6,6,6,6,6,6,6,6
Indoor air to Air (MP),0.535$\pm$0.51,1.42$\pm$1.3,6.06$\pm$5.4,1.02$\pm$0.99,0.216$\pm$0.21,7.57$\pm$6.2,20.8$\pm$21,37.6$\pm$24,1.96$\pm$1.4,0.00123$\pm$0.001,6,6,6,6,6,6,6,6,6,6
Air to Soil (MP),1.29$\pm$0.8,3.45$\pm$2,16.2$\pm$9,1.1$\pm$0.77,2$\pm$1,12.8$\pm$6.6,25$\pm$20,61.9$\pm$25,4.74$\pm$2.2,0.00317$\pm$0.0013,6,6,6,6,6,6,6,6,6,6
Air to Fresh water (MP),0.108$\pm$0.095,0.285$\pm$0.24,1.35$\pm$1.2,0.0906$\pm$0.09,0.169$\pm$0.13,1.05$\pm$0.86,2.09$\pm$2.3,5.15$\pm$2.8,0.393$\pm$0.26,0.00026$\pm$0.00016,6,6,6,6,6,6,6,6,6,6
Air to Coastal and ocean water (MP),0.577$\pm$0.46,1.55$\pm$1.2,7.19$\pm$5.4,0.489$\pm$0.42,0.916$\pm$0.64,5.71$\pm$4,11.2$\pm$11,27.6$\pm$14,2.13$\pm$1.3,0.00141$\pm$0.00077,6,6,6,6,6,6,6,6,6,6
Organic waste collection to Compost,0.703$\pm$0.47,0.425$\pm$0.3,0.944$\pm$0.68,0.112$\pm$0.079,0.015$\pm$0.01,0.095$\pm$0.067,0.385$\pm$0.28,2.68$\pm$0.94,1.13$\pm$0.56,0.000127$\pm$0.00008,6,6,6,6,6,6,6,6,6,6
Organic waste collection to Compost (MP),0.598$\pm$0.43,0.354$\pm$0.26,0.788$\pm$0.6,0.0938$\pm$0.07,0.0125$\pm$0.0092,0.0808$\pm$0.059,0.317$\pm$0.25,2.25$\pm$0.82,0.953$\pm$0.51,0.000106$\pm$0.000071,6,6,6,6,6,6,6,6,6,6
Organic waste collection to End-of-life,110$\pm$39,65.7$\pm$27,146$\pm$61,17.4$\pm$7,2.33$\pm$0.92,14.8$\pm$5.7,59.1$\pm$26,415$\pm$82,175$\pm$47,0.0197$\pm$0.0071,6,6,6,6,6,6,6,6,6,6
Compost to Soil,0.76$\pm$0.49,12.9$\pm$14,14.3$\pm$15,0.13$\pm$0.086,0.0187$\pm$0.012,0.103$\pm$0.069,12.5$\pm$14,40.8$\pm$27,13.7$\pm$14,0.000149$\pm$0.000086,6,6,6,6,6,6,6,6,6,6
Compost (MP) to Soil (MP),6.65$\pm$3.1,16.7$\pm$7.9,67.7$\pm$32,2.77$\pm$1.4,0.0362$\pm$0.018,21.1$\pm$10,31.3$\pm$13,146$\pm$38,23.4$\pm$8.5,0.00281$\pm$0.0014,6,6,6,6,6,6,6,6,6,6
Total to Soil (MP),164$\pm$75,40.2$\pm$14,162$\pm$59,7.3$\pm$2.8,3.68$\pm$1.7,59.8$\pm$20,79.6$\pm$32,518$\pm$100,205$\pm$76,0.011$\pm$0.0033,6,6,6,6,6,6,6,6,6,6
Total to Fresh water (MP),0.328$\pm$0.28,0.878$\pm$0.75,3.66$\pm$3.2,0.187$\pm$0.15,0.173$\pm$0.13,2.1$\pm$1.3,3.2$\pm$2.8,10.5$\pm$4.5,1.21$\pm$0.8,0.000361$\pm$0.0002,6,6,6,6,6,6,6,6,6,6
Total to Soil,72.6$\pm$30,124$\pm$61,180$\pm$76,18.7$\pm$10,57.8$\pm$52,116$\pm$95,244$\pm$160,813$\pm$220,196$\pm$68,0.0765$\pm$0.053,6,6,6,6,6,6,6,6,6,6
Total to Fresh water,0.372$\pm$0.28,0.462$\pm$0.35,0.59$\pm$0.47,0.0943$\pm$0.087,0.148$\pm$0.13,0.0425$\pm$0.045,1.09$\pm$1.1,2.8$\pm$1.3,0.834$\pm$0.45,0.000242$\pm$0.00015,6,6,6,6,6,6,6,6,6,6
Total to Coastal and ocean water,318$\pm$170,322$\pm$170,59.5$\pm$14,0.723$\pm$0.57,0.853$\pm$0.7,0.329$\pm$0.3,8.45$\pm$7.4,710$\pm$240,640$\pm$240,0.00158$\pm$0.0009,6,6,6,6,6,6,6,6,6,6
Total to Coastal and ocean water (MP),52.5$\pm$14,57.5$\pm$16,53.7$\pm$34,1.5$\pm$1.4,0.932$\pm$0.64,16.1$\pm$12,23$\pm$19,205$\pm$47,110$\pm$21,0.00243$\pm$0.0016,6,6,6,6,6,6,6,6,6,6
Total to Landfill,2410$\pm$750,2950$\pm$870,4390$\pm$1300,1150$\pm$370,194$\pm$69,877$\pm$310,2860$\pm$940,14800$\pm$2000,5360$\pm$1100,1.34$\pm$0.38,6,6,6,6,6,6,6,6,6,6
Total to Sludge amended soil,0.105$\pm$0.14,23.3$\pm$27,24.6$\pm$28,0.0341$\pm$0.044,0.00702$\pm$0.01,0.0152$\pm$0.022,22.7$\pm$26,70.8$\pm$49,23.4$\pm$27,0.0000411$\pm$0.000045,6,6,6,6,6,6,6,6,6,6
Total to Sludge amended soil (MP),11.3$\pm$5.4,30.3$\pm$14,124$\pm$57,4.95$\pm$2.4,0.0437$\pm$0.024,39.1$\pm$18,57.2$\pm$23,267$\pm$66,41.5$\pm$15,0.005$\pm$0.0024,6,6,6,6,6,6,6,6,6,6
External to Import,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Production,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Pre-consumer processes,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Consumer packaging,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Non-consumer packaging,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Construction,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Automotive,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Agriculture,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Hygiene products,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to PCCP,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Clothing,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Household textiles,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Other products,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Fishing gear,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Waste collection and recycling,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Storm water and wastewater,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Storm water and wastewater (MP),0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to On-the-go consumption,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Litter,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Dumping,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Unintended C&D waste,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Indoor air,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Air,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Organic waste collection,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Compost,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Compost (MP),0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
External to Total,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
