Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Litter to Waste collection and recycling,1486.3,1933.83,1726.06,356.71,734.34,1268.44,2280.97,9786.65,3420.14,1091.05,8,8,8,6,6,8,8,8,8,8
Litter to Storm water and wastewater,41.83,42.31,41.24,10.92,3.76,2.07,60.86,202.99,84.14,14.68,4,4,4,4,2,2,4,6,4,4
Litter to Soil,438.74,1051.48,759.86,63.12,919.21,1767.1,757.02,5756.53,1490.23,982.33,6,8,6,4,6,8,6,8,8,6
Litter to Fresh water,0.26,0.27,0.28,0.07,0.02,0.02,0.41,1.33,0.53,0.09,1,1,1,1,1,1,1,2,1,1
Litter to Coastal and ocean water,4.23,4.43,4.75,1.18,0.37,0.31,7.58,22.85,8.66,1.55,2,2,2,2,1,1,2,4,2,2
Dumping to Litter,78.76,88.79,149.9,45.66,6.62,32.51,114.82,517.05,167.55,52.28,4,4,6,4,2,4,6,6,6,4
Unintended C&D waste to Waste collection and recycling,280.95,9.61,0,0,1540.92,826.94,0,2658.42,290.56,1540.92,6,2,0,0,8,6,0,8,6,8
Unintended C&D waste to Soil,10.94,0.37,0,0,38.32,31.98,0,81.6,11.31,38.32,4,1,0,0,4,4,0,4,4,4
Unintended C&D waste to Fresh water,0,0,0,0,0.74,0,0,0.74,0,0.74,0,0,0,0,1,0,0,1,0,1
Unintended C&D waste to Coastal and ocean water,0,0,0,0,20.34,0,0,20.34,0,20.34,0,0,0,0,4,0,0,4,0,4
Indoor air to Waste collection and recycling,0.74,1.94,8.39,1.41,0.3,10.55,29.42,52.75,2.68,1.71,1,2,2,2,1,4,4,4,2,2
Indoor air to Storm water and wastewater (MP),0.13,0.35,1.5,0.25,0.05,1.88,5.21,9.36,0.48,0.3,1,1,2,1,1,2,2,2,1,1
Indoor air to Air (MP),0.58,1.51,6.63,1.09,0.24,8.23,22.91,41.16,2.08,1.32,1,2,2,2,1,2,4,4,2,2
Air to Soil (MP),0.36,1.05,6.6,0.69,2.19,10.14,26.87,47.9,1.42,2.88,1,2,2,1,2,4,4,4,2,2
Air to Fresh water (MP),0.01,0.02,0.14,0.01,0.05,0.21,0.58,1.02,0.03,0.06,1,1,1,1,1,1,1,2,1,1
Air to Coastal and ocean water (MP),0.2,0.57,3.64,0.38,1.19,5.58,14.77,26.35,0.78,1.57,1,1,2,1,2,2,4,4,1,2
Organic waste collection to Compost,0.41,0.24,0.54,0.07,0.01,0.06,0.22,1.55,0.65,0.07,1,1,1,1,1,1,1,2,1,1
Organic waste collection to Compost (MP),0.35,0.2,0.47,0.06,0.01,0.05,0.19,1.31,0.55,0.06,1,1,1,1,1,1,1,2,1,1
